tier,semantic_overall,semantic_experience,semantic_projects,semantic_skills_context,semantic_education,keyword_score,required_skill_coverage,preferred_skill_coverage,tfidf_similarity,skill_count,required_skill_count,matched_required_count,missing_required_count,experience_relevance,project_relevance,education_relevance,relevance_label
LOW,0.18710398326744118,0.14331422704452845,0.142178540200107,0.18991633082570777,0.11964045920900118,0.2443849414188097,0.3262005558384826,0.09892257998001364,0.14440045959858702,6,8,3,5,0.14331422704452845,0.142178540200107,0.11964045920900118,10.23
MEDIUM,0.5394046305331784,0.5141244031844492,0.5792759653126622,0.7264377829761227,0.2796879751032335,0.6102663647067915,0.7797505699582546,0.2515586743379034,0.4605214393212902,13,9,7,2,0.5141244031844492,0.5792759653126622,0.2796879751032335,56.73
MEDIUM,0.36335909039501163,0.36386117371472976,0.34864617469388987,0.3786405506439787,0.11328585312271106,0.5352013450406108,0.5533967679738319,0.6025305971195501,0.41328582416200843,16,8,4,4,0.36386117371472976,0.34864617469388987,0.11328585312271106,33.36
HIGH,0.5549485003029855,0.5226576753742433,0.697973630652344,0.5257100057254235,0.23568083089648717,0.8573598616711015,0.969759910663571,0.7278420484417559,0.649677527923038,15,7,7,0,0.5226576753742433,0.697973630652344,0.23568083089648717,76.98
MEDIUM,0.4413207671907946,0.4723571810533678,0.39837530416338895,0.4753284895052748,0.3086231432375297,0.39278874224384436,0.44411891257151886,0.37799003101803536,0.25359694248662995,11,9,4,5,0.4723571810533678,0.39837530416338895,0.3086231432375297,35.35
HIGH,0.6035229246237306,0.5525967753085085,0.5398178010772696,0.5600951666241322,0.5149908946433615,0.8107844077002005,0.9558923550831103,0.5652297340526741,0.6210152391989976,18,9,9,0,0.5525967753085085,0.5398178010772696,0.5149908946433615,84.09
LOW,0.2052759537263422,0.12120714553951001,0.12504159734342077,0.0964147517353418,0.04510745249531617,0.1556156161718511,0.20997206733865828,0.0697515820758072,0.07841029676747342,4,7,1,6,0.12120714553951001,0.12504159734342077,0.04510745249531617,1.2
LOW,0.11545774074265655,0.10970615397105739,0.1566394457496209,0.164944749853494,0.17528425015683838,0.170415750366063,0.187011336074937,0.06036788800931958,0.23067685559618434,2,3,1,2,0.10970615397105739,0.1566394457496209,0.17528425015683838,16.38
MEDIUM,0.2507320593773705,0.21712104830302195,0.1421232432884324,0.10686994997126881,0.15505987230151694,0.570452274335619,0.6749640636418611,0.5911939176662202,0.2361752630862912,13,9,6,3,0.21712104830302195,0.1421232432884324,0.15505987230151694,48.29
HIGH,0.6805769560650747,0.7667349066590753,0.5835347730367271,0.7330977974225975,0.5797711965244007,0.7723097254384015,0.9744167365298496,0.41299573753510066,0.5253026800673579,18,9,9,0,0.7667349066590753,0.5835347730367271,0.5797711965244007,79.25
HIGH,0.5704353989329909,0.5512153322143374,0.4354136309298791,0.6201353037493025,0.45476672399712204,0.8890071497231139,1.0,0.8552719316771665,0.5897638169384026,19,9,9,0,0.5512153322143374,0.4354136309298791,0.45476672399712204,82.23
LOW,0.0035240662022444805,0.01927715344280437,0.011604831672223787,0.14384512834033672,0.0,0.11144094531597443,0.10813455754045707,0.12685320820799653,0.10594784575050437,2,8,1,7,0.01927715344280437,0.011604831672223787,0.0,0.0
HIGH,0.6783518501087669,0.7369241079640548,0.6243907029690982,0.6606532514688035,0.5289667917702856,0.8430414863840364,0.8784478172702053,1.0,0.5798639801095666,15,6,5,1,0.7369241079640548,0.6243907029690982,0.5289667917702856,78.53
HIGH,0.7536978118219417,0.6651770553178806,0.7272013513151234,0.8451175644827964,0.47561125282013333,0.7360177835634732,0.9537189250247706,0.31340594923793386,0.505526193505121,15,6,6,0,0.6651770553178806,0.7272013513151234,0.47561125282013333,73.32
HIGH,0.5360615105915157,0.6269240021018151,0.6063236774398556,0.560850403113916,0.38068638276526007,0.9050255994814533,1.0,1.0,0.5251279974072662,19,8,8,0,0.6269240021018151,0.6063236774398556,0.38068638276526007,74.73
MEDIUM,0.4799546883582451,0.35113698544744165,0.5164348471734181,0.5026058766027252,0.2758438130966123,0.4555773109416491,0.4500216008681756,0.43475595348204127,0.49306579862167743,12,9,4,5,0.35113698544744165,0.5164348471734181,0.2758438130966123,31.34
LOW,0.2608016772886051,0.15213408651667987,0.27737781315288584,0.3002755199444016,0.17870776410586603,0.17419659764758544,0.23832464389259211,0.10578198477837726,0.050227071781773575,3,6,1,5,0.15213408651667987,0.27737781315288584,0.17870776410586603,19.74
HIGH,0.6654667704497228,0.6361784153592985,0.6302897792947644,0.6303000609145912,0.494601681625025,0.8808427664851234,0.9845985116293123,1.0,0.4504182975376797,22,9,9,0,0.6361784153592985,0.6302897792947644,0.494601681625025,84.68
HIGH,0.7275373096844681,0.8971276926344729,0.7490610780459583,0.664558781115077,0.49354948591414355,0.7424138507985271,0.808786077831323,0.653702057178653,0.6320089633200139,10,7,6,1,0.8971276926344729,0.7490610780459583,0.49354948591414355,75.67
LOW,0.12493301652155366,0.06418888825238132,0.15695317057730135,0.0923005435354379,0.18049767480712853,0.21483002433412998,0.31429420005295466,0.07293679951256755,0.05833072199921838,4,8,3,5,0.06418888825238132,0.15695317057730135,0.18049767480712853,0.0
LOW,0.27143357474106045,0.23435477141882682,0.11812291779125011,0.2569990257755527,0.1312058203152064,0.12808278310827395,0.192731215630778,0.0,0.06222026864903579,2,7,1,6,0.23435477141882682,0.11812291779125011,0.1312058203152064,7.85
HIGH,0.8521177378479058,0.8109166028681434,0.7792251013787117,0.7139312961420134,0.545371300776831,0.7488372674987215,0.7878999260827051,0.8420192589216657,0.5384673003238265,22,10,8,2,0.8109166028681434,0.7792251013787117,0.545371300776831,76.05
HIGH,0.8331686801537143,0.8483060865038823,0.8748894751135458,0.9158068858712943,0.6728695414740036,0.8539136145589747,0.9328287642632831,0.9292722970355987,0.5418094829694261,20,9,8,1,0.8483060865038823,0.8748894751135458,0.6728695414740036,97.91
LOW,0.031714366192042466,0.08410834918565444,0.0,0.0,0.14869304978247017,0.20272211306885862,0.31595354614294097,0.06574992691547032,0.0,5,9,3,6,0.08410834918565444,0.0,0.14869304978247017,6.57
LOW,0.18186108278540264,0.14902355128399547,0.09336813321636368,0.12606934873045897,0.15945122394396571,0.18012723144618062,0.2405512341074016,0.17898245490869838,0.0,3,5,1,4,0.14902355128399547,0.09336813321636368,0.15945122394396571,3.17
LOW,0.06901233824601008,0.16343090965321516,0.0032475095708429103,0.19642627754996944,0.10073882182339329,0.13016542974017653,0.07337215399869979,0.3094745015353822,0.12123618516940105,4,8,1,7,0.16343090965321516,0.0032475095708429103,0.10073882182339329,3.72
HIGH,0.61350260481349,0.5964184887710672,0.6227586814335281,0.660121841985807,0.4894207510758404,0.7514468820437809,0.9131633435339171,0.5399354088755012,0.4778089707416516,15,6,5,1,0.5964184887710672,0.6227586814335281,0.4894207510758404,71.36
HIGH,0.7237743906977483,0.7240891241559636,0.7233254853594466,0.6513774371527665,0.5335283293271332,0.7893194503307708,0.8749737074057675,0.6327199105086314,0.6889562189279194,17,9,8,1,0.7240891241559636,0.7233254853594466,0.5335283293271332,80.24
LOW,0.16926175480383934,0.17245225425797275,0.22239340029643623,0.18647707383611334,0.08120141649798654,0.1168000501925727,0.110789532529025,0.0989901058266783,0.1526415475491102,2,11,1,10,0.17245225425797275,0.22239340029643623,0.08120141649798654,14.32
HIGH,0.7924826668255612,0.7334798446488547,0.6636155128395254,0.687446973218798,0.5216421918073864,0.8003985384666868,0.941927452205696,0.6562384913953833,0.5199718443209633,19,10,9,1,0.7334798446488547,0.6636155128395254,0.5216421918073864,87.75
MEDIUM,0.4490353792000749,0.39336777017077634,0.48751216059475516,0.5077624951908944,0.34442311126814223,0.5659852932051757,0.5735368693404086,0.6464461925315772,0.46286966547307545,11,8,5,3,0.39336777017077634,0.48751216059475516,0.34442311126814223,54.87
LOW,0.28851616681096937,0.3224406689091218,0.502118649888927,0.40637991845530574,0.094087266970341,0.08264721492412438,0.13774535820687397,0.0,0.0,1,8,1,7,0.3224406689091218,0.502118649888927,0.094087266970341,17.65
MEDIUM,0.4174206679721235,0.3911556727447329,0.5362505045151112,0.5545892513578535,0.19893467678443277,0.36279847249122776,0.3908225290744484,0.28978177058804866,0.3517430046447449,9,7,3,4,0.3911556727447329,0.5362505045151112,0.19893467678443277,40.27
LOW,0.15543241199374364,0.04447305875417609,0.08850562703945962,0.13185829262314736,0.03608157191953372,0.20524181572964306,0.2623973079617605,0.11509562831239266,0.12392152645054137,4,7,2,5,0.04447305875417609,0.08850562703945962,0.03608157191953372,6.42
LOW,0.24190093112070743,0.08802167627602211,0.2649362372432257,0.17240248603425345,0.135444887774613,0.04484234174190997,0.01261605217958013,0.06413282952133977,0.12223072264946967,0,9,0,9,0.08802167627602211,0.2649362372432257,0.135444887774613,5.35
MEDIUM,0.3907571952536636,0.39083024445817705,0.2252734699596076,0.3189944708024225,0.3005820583973783,0.5860862204696577,0.6933201106308895,0.2301444418448079,0.6203263286108125,7,9,6,3,0.39083024445817705,0.2252734699596076,0.3005820583973783,56.13
HIGH,0.7328427025397869,0.6585034175241963,0.6242479465911712,0.809814877703285,0.48701219543324487,0.761851279640124,1.0,0.4464132823975106,0.36284311580310996,22,7,7,0,0.6585034175241963,0.6242479465911712,0.48701219543324487,86.49
LOW,0.25869392101559113,0.21990644568265216,0.47704194291147645,0.2953407549291789,0.21751737306944371,0.19684058165844118,0.3181835539416205,0.0,0.029652246467344292,5,8,3,5,0.21990644568265216,0.47704194291147645,0.21751737306944371,5.14
HIGH,0.67911504796339,0.5531641833533347,0.6384005168428389,0.7224952174172327,0.3270535690052244,0.8670259750492528,1.0,0.7436090770864955,0.5915207981597689,16,8,8,0,0.5531641833533347,0.6384005168428389,0.3270535690052244,80.77
MEDIUM,0.3718013754626305,0.3869013013353867,0.2998908699230425,0.4079157685029228,0.31286902262343175,0.279680332159701,0.30584670161504984,0.363461707300197,0.11739984865315864,5,4,1,3,0.3869013013353867,0.2998908699230425,0.31286902262343175,50.26
LOW,0.3392104043657002,0.3878837274475957,0.3556458751099263,0.41084173370444754,0.17349014618973857,0.2286097562052689,0.256461754007693,0.21770978124248347,0.15595373776078214,5,10,3,7,0.3878837274475957,0.3556458751099263,0.17349014618973857,28.44
MEDIUM,0.7041230916010583,0.7500116853925907,0.6734073911349181,0.6097926768707,0.4120870608136846,0.3395336817245451,0.4060957500615153,0.3322561587237636,0.1471249997144162,9,11,4,7,0.7500116853925907,0.6734073911349181,0.4120870608136846,42.04
LOW,0.0,0.0,0.0,0.0,0.16178051404774607,0.060535175922442556,0.029874002748816384,0.0,0.21305387136576362,1,9,0,9,0.0,0.0,0.16178051404774607,0.0
MEDIUM,0.46198503800923696,0.33850225848781085,0.5206402277992812,0.4957725481406999,0.4405448613518445,0.32781755961691994,0.36263517047867727,0.20413162048286557,0.3470506661657021,3,6,2,4,0.33850225848781085,0.5206402277992812,0.4405448613518445,29.46
HIGH,0.687106817905843,0.7309576280861992,0.7193762190512738,0.6879464465135254,0.4945710882037986,0.8199830524392386,1.0,0.45714988472127405,0.6427653774749191,13,6,6,0,0.7309576280861992,0.7193762190512738,0.4945710882037986,88.17
MEDIUM,0.42100905027071445,0.6099168187128992,0.5030531030955918,0.3620352932357176,0.2381238101868082,0.4731277862732292,0.5244825807724678,0.6123888462078284,0.1798023428409142,11,6,3,3,0.6099168187128992,0.5030531030955918,0.2381238101868082,37.3
HIGH,0.6914911018424386,0.6887854848841771,0.5823215100906046,0.7197903337731569,0.5394202740829716,0.8227813504451936,0.8470008539169834,0.9821514622732902,0.5907527282017278,20,6,5,1,0.6887854848841771,0.5823215100906046,0.5394202740829716,75.31
MEDIUM,0.3915862532160684,0.44151850117908753,0.3530639901917514,0.3579177480525722,0.25811261304945693,0.42751002196017657,0.47470746174849726,0.5643629176902616,0.14906480686512938,10,8,4,4,0.44151850117908753,0.3530639901917514,0.25811261304945693,32.7
MEDIUM,0.26952624069961,0.31495962018400697,0.16993006085892076,0.22882411913693707,0.053899353905579456,0.4463018663258864,0.5001863237095152,0.2343577448040034,0.4965926156968831,9,8,4,4,0.31495962018400697,0.16993006085892076,0.053899353905579456,18.99
LOW,0.3638225980376139,0.43341533152291123,0.25886159203611997,0.3266912498143008,0.2655248297358145,0.16138764551438303,0.13074041890226182,0.3532990853260803,0.06141788553904947,3,8,1,7,0.43341533152291123,0.25886159203611997,0.2655248297358145,17.94
MEDIUM,0.463782654333251,0.4462615939506626,0.3778698186335802,0.560489563802641,0.310278464225227,0.3701441359585439,0.5219955572990448,0.0,0.28473400789558523,4,7,4,3,0.4462615939506626,0.3778698186335802,0.310278464225227,46.5
HIGH,0.889556887770998,1.0,0.831964598910963,0.999101979952673,0.7837440408876221,0.6601313766602361,0.8552771555582488,0.4434679781098454,0.29135743851658913,15,9,8,1,1.0,0.831964598910963,0.7837440408876221,85.54
MEDIUM,0.3564322090733652,0.31151291005747006,0.252446855515907,0.3114759466431577,0.1758412794609423,0.43718811388974776,0.5478766542467788,0.370851617237068,0.17145898947133434,10,10,5,5,0.31151291005747006,0.252446855515907,0.1758412794609423,40.65
LOW,0.20691040388538617,0.16763215584327923,0.2560975552510596,0.20959574397832073,0.23068385363206878,0.2708140525140131,0.39255948770701515,0.027314713181986305,0.14907708626703367,5,9,4,5,0.16763215584327923,0.2560975552510596,0.23068385363206878,11.61
MEDIUM,0.37993413956411876,0.33163677468259345,0.3127241822879222,0.3715743567039936,0.19017206229709266,0.5055450378951808,0.6153465540769069,0.3613908178987089,0.3202947093464745,9,7,4,3,0.33163677468259345,0.3127241822879222,0.19017206229709266,44.17
LOW,0.1557610720717908,0.18580302957067465,0.051251396571806426,0.21272705862687247,0.053106661450226175,0.05482971621221258,0.09052743226292193,0.0,0.0025662842722971426,3,7,1,6,0.18580302957067465,0.051251396571806426,0.053106661450226175,0.0
HIGH,0.7365466286555348,0.6474061052505241,0.8017312349673478,0.7028604879493695,0.48818183829947925,0.8322670522076363,0.9957848683084207,0.7735459021536785,0.4004347539592415,13,6,6,0,0.6474061052505241,0.8017312349673478,0.48818183829947925,100.0
HIGH,0.816981298472728,0.7743993332220236,0.7305928546933845,0.8187061605588609,0.539220490066566,0.8369019569014834,0.9641499746210933,0.81287678291625,0.47918307772788665,14,5,5,0,0.7743993332220236,0.7305928546933845,0.539220490066566,76.4
LOW,0.19881996515092995,0.10739373168340081,0.09772787653905005,0.19753325487928475,0.0759785107530118,0.14130430208921888,0.1744485253622335,0.06327751510208558,0.11989841925730835,2,7,1,6,0.10739373168340081,0.09772787653905005,0.0759785107530118,0.0
MEDIUM,0.460643018687716,0.4464270627215141,0.6135897419283967,0.47366531487638824,0.30680240295570266,0.5955029417587223,0.6248717453289857,0.7725727075335455,0.33032676527310895,11,4,2,2,0.4464270627215141,0.6135897419283967,0.30680240295570266,50.56
HIGH,0.8697561247080489,0.9882718447343197,0.7973419230352391,0.7978656351961203,0.6248460084869423,0.7149921013044838,0.8291856926565474,0.6229852712688613,0.4644181572839156,13,7,6,1,0.9882718447343197,0.7973419230352391,0.6248460084869423,84.79
MEDIUM,0.4379755212991872,0.43507612098926085,0.4883080827899659,0.4381276128862996,0.4795392497927717,0.3732241645508877,0.352545571543431,0.5221883919363682,0.2862957161877771,12,6,2,4,0.43507612098926085,0.4883080827899659,0.4795392497927717,45.62
HIGH,0.7444725348042256,0.7067776338036702,0.719648947399067,0.6538725998881039,0.3931045552583131,0.839663322891943,1.0,0.6422464232327438,0.556070191226971,16,6,6,0,0.7067776338036702,0.719648947399067,0.3931045552583131,76.89
HIGH,0.5800225288016123,0.6834532582994141,0.4478706597033726,0.4856852890239185,0.2012568430128982,0.7423652978769935,0.8287990134401695,0.5580958038173659,0.6673336452470932,15,8,7,1,0.6834532582994141,0.4478706597033726,0.2012568430128982,68.62
MEDIUM,0.7391889435229061,0.6919086696619485,0.7722858861284887,0.8053054061913578,0.4554608600416202,0.4614261912579483,0.5748058498962033,0.24983090964752888,0.3328824969536028,9,8,5,3,0.6919086696619485,0.7722858861284887,0.4554608600416202,51.86
HIGH,0.7586399238175763,0.631548935614269,0.7250103566172252,0.6330882414890608,0.6072560832767964,0.7589007278614643,0.8982573838020654,0.6508155550325427,0.4489159328685828,18,7,6,1,0.631548935614269,0.7250103566172252,0.6072560832767964,88.92
LOW,0.044783313548390026,0.02989403142481504,0.06504839013063761,0.0,0.0,0.07829471394246894,0.04560433444974952,0.24997747687024352,0.004683089492852538,2,8,0,8,0.02989403142481504,0.06504839013063761,0.0,0.0
LOW,0.2789137013451029,0.2817627348692619,0.22886132854862626,0.2830212072839186,0.06748517456054248,0.17067473555124146,0.25711335167046695,0.031903314966381734,0.05013030777842468,3,9,2,7,0.2817627348692619,0.22886132854862626,0.06748517456054248,10.17
LOW,0.10268122664277676,0.14255202677979664,0.17864314882845508,0.19603300256050843,0.28952886053416993,0.1094826333862165,0.12294317138262056,0.013206416670486843,0.16537723611273397,1,10,1,9,0.14255202677979664,0.17864314882845508,0.28952886053416993,2.86
HIGH,0.7104664406306465,0.7843463450238363,0.8366054314786407,0.9107661325989549,0.5218964715710201,0.8090573780169322,1.0,0.49230117674781815,0.5529857133368432,12,7,7,0,0.7843463450238363,0.8366054314786407,0.5218964715710201,72.5
LOW,0.24496889259829194,0.16163860619351506,0.3695597215688432,0.1561703648293293,0.19720512076965144,0.14661825182129617,0.15017126511856346,0.1106948024217621,0.17188266132902838,5,10,2,8,0.16163860619351506,0.3695597215688432,0.19720512076965144,12.28
MEDIUM,0.5861435557499608,0.5013204762489027,0.5776608284019621,0.558037402043124,0.44531281828724617,0.4488880362330198,0.4772927130436691,0.3182978774369673,0.4942641645971244,7,5,2,3,0.5013204762489027,0.5776608284019621,0.44531281828724617,43.64
HIGH,0.6273271187523065,0.6304100339724479,0.5213539240374139,0.7306503052478936,0.44640797481884753,0.7897414049013057,0.9110212411518273,0.8158123242026751,0.39983097684837154,17,7,6,1,0.6304100339724479,0.5213539240374139,0.44640797481884753,68.78
LOW,0.11787376745441626,0.026593956013193518,0.09036469970077604,0.1596683387828598,0.15749966992671444,0.2922948185821108,0.4171292778122397,0.09773755560436181,0.11234870386947306,5,8,3,5,0.026593956013193518,0.09036469970077604,0.15749966992671444,14.32
HIGH,0.7918208251604363,0.8333698869881121,0.9126346508927412,0.7939613899315447,0.4931178076825474,0.7282532016773049,0.864156395832974,0.6288330306115519,0.4199637902760506,14,7,6,1,0.8333698869881121,0.9126346508927412,0.4931178076825474,84.47
LOW,0.023108497320763588,0.0,0.16912360499438447,0.07349089794552396,0.061609598429053995,0.117687257865799,0.12028960913203876,0.1287282554039233,0.09883920652895542,3,6,1,5,0.0,0.16912360499438447,0.061609598429053995,0.0
MEDIUM,0.29117192810437814,0.2752144254584857,0.22333208079373143,0.2670984771873602,0.04325506551074573,0.6399960126858207,0.6701989010616348,0.7660958883040729,0.42328747194012617,16,10,7,3,0.2752144254584857,0.22333208079373143,0.04325506551074573,51.76
LOW,0.10854733870511271,0.16375179958731806,0.15900401463686853,0.07150657180257203,0.12858354538467526,0.10983251659237045,0.11672656396596601,0.03697446313715445,0.16200842792679981,2,9,1,8,0.16375179958731806,0.15900401463686853,0.12858354538467526,0.0
MEDIUM,0.2297519341522145,0.16913038072440933,0.12854320511094824,0.2307001795650292,0.26968819997277277,0.4655260417779912,0.6215738079216947,0.24770040637866958,0.21520837874620227,12,6,4,2,0.16913038072440933,0.12854320511094824,0.26968819997277277,37.29
HIGH,0.488887037409195,0.3944119506577,0.48535288685958533,0.4490340718437655,0.35552673420840264,0.7649123962941973,0.9095903096812173,0.7700904494040737,0.3257006030232609,16,6,5,1,0.3944119506577,0.48535288685958533,0.35552673420840264,68.13
MEDIUM,0.4630832905612034,0.40348864758908487,0.4784649003686695,0.5066020530687851,0.33066621020264036,0.44080066127341355,0.6581091668974272,0.0,0.22967580567478638,8,10,7,3,0.40348864758908487,0.4784649003686695,0.33066621020264036,39.02
LOW,0.19826809692234149,0.1554923425565477,0.34575400368143405,0.22118735722657284,0.04849937973413393,0.04964173542928049,0.027259107448066935,0.14055765420024682,0.02587370060195481,2,12,0,12,0.1554923425565477,0.34575400368143405,0.04849937973413393,5.47
MEDIUM,0.5845883323088158,0.3929604367536162,0.4883267295902694,0.6673193728700532,0.5592698237999709,0.2828451405323767,0.36470769607328213,0.0,0.3201026144420371,6,9,3,6,0.3929604367536162,0.4883267295902694,0.5592698237999709,30.31
LOW,0.16249898609158747,0.14442690361245447,0.11863976997053172,0.008999911940092559,0.17222294359658988,0.2034664617303625,0.3038914977905614,0.020535543930551983,0.08512227134957645,3,7,2,5,0.14442690361245447,0.11863976997053172,0.17222294359658988,11.64
HIGH,0.8074771237937542,0.8917914453955754,0.7937326363360337,1.0,0.7202291824385048,0.70581371460934,0.847348805079301,0.6753197573184421,0.3117024004903548,20,8,7,1,0.8917914453955754,0.7937326363360337,0.7202291824385048,94.37
MEDIUM,0.49018588620396075,0.5386108485159111,0.6485621719258332,0.41154793916415716,0.6086814252147084,0.3770911037399413,0.5024392169848372,0.11596921221589286,0.2621686555293023,8,6,3,3,0.5386108485159111,0.6485621719258332,0.6086814252147084,32.78
MEDIUM,0.5296762727223732,0.648302992123138,0.5841247597319431,0.6433782310422405,0.31020662363483836,0.42274141204951127,0.6091285384366216,0.0,0.2863214449376917,9,9,5,4,0.648302992123138,0.5841247597319431,0.31020662363483836,27.14
MEDIUM,0.4199087398971019,0.3855827321911542,0.477909207628266,0.40256254512923306,0.3038688139878287,0.48586883421096455,0.4765570601096766,0.562964888368017,0.43670810235777613,15,7,3,4,0.3855827321911542,0.477909207628266,0.3038688139878287,31.6
LOW,0.10489993254126308,0.16674187240229438,0.16050025201857743,0.02396088315311816,0.06036965632832784,0.2846210645271715,0.4241287335637439,0.01856984297518818,0.1321492789694377,5,9,4,5,0.16674187240229438,0.16050025201857743,0.06036965632832784,0.12
LOW,0.20116162818684197,0.289469282003059,0.21970227660306732,0.2063191667145961,0.17806724299452642,0.11405327642088939,0.0814963022667798,0.2558106227268679,0.0699668525772396,5,7,1,6,0.289469282003059,0.21970227660306732,0.17806724299452642,7.58
HIGH,0.7413820093553303,0.7914607356454595,0.7319148392158324,0.815168416156511,0.3919119695826531,0.8395007397597103,0.9209447831243937,0.8100539368312718,0.624615412594098,15,4,4,0,0.7914607356454595,0.7319148392158324,0.3919119695826531,78.58
MEDIUM,0.4031191317604055,0.49709543996358946,0.30575562442019666,0.434370554485622,0.28297745243775346,0.7826165633894334,0.964610389008347,0.5855855375256306,0.4336661123964957,20,12,12,0,0.49709543996358946,0.30575562442019666,0.28297745243775346,67.26
LOW,0.2327816657671155,0.011171856311853495,0.23296776238378608,0.2509249887379109,0.14736211829819476,0.02677792650846615,0.0162910970456696,0.08501634140532194,0.0,2,12,0,12,0.011171856311853495,0.23296776238378608,0.14736211829819476,0.0
HIGH,0.7895398386487265,0.8036260845699099,0.716431352661944,0.7352799838613723,0.5239931625800719,0.7068911638541588,0.8648269257598005,0.39808677170942874,0.5418882702819638,14,5,4,1,0.8036260845699099,0.716431352661944,0.5239931625800719,85.91
LOW,0.12833560869115643,0.09449559788045639,0.12581418514603168,0.1488834281657253,0.13614019766794822,0.22370311013283461,0.2527666233761058,0.25538655528373383,0.10482912525212182,3,5,1,4,0.09449559788045639,0.12581418514603168,0.13614019766794822,18.79
HIGH,0.7206452331464297,0.7565661488405265,0.7334667471369937,0.7553003453958388,0.4671928213467886,0.7879759356792368,0.9844157271709963,0.5450269510821254,0.44160554580106987,14,5,5,0,0.7565661488405265,0.7334667471369937,0.4671928213467886,89.87
HIGH,0.5621452125016217,0.5849314596192144,0.510059788799705,0.6860065801997924,0.5009614252924603,0.6939147481916621,0.7983284164100375,0.6152210529562213,0.4593674387719767,15,6,5,1,0.5849314596192144,0.510059788799705,0.5009614252924603,69.67
MEDIUM,0.3880618498023484,0.21156292850706115,0.33479662422428075,0.4322062307181456,0.13744920169778704,0.5567344718186662,0.7423843176883759,0.23327302763065158,0.3232463783975516,7,7,5,2,0.21156292850706115,0.33479662422428075,0.13744920169778704,51.2
HIGH,0.6166968835961786,0.42660494178145036,0.720911825460434,0.6171887834608969,0.5423447572728326,0.8404870566955502,0.9496153925596791,0.8712864836350516,0.48230262216366293,18,5,5,0,0.42660494178145036,0.720911825460434,0.5423447572728326,82.25
HIGH,0.7742713407741989,0.7989217883788221,0.825386418704971,0.6924797863098564,0.6397515847415612,0.8464106141040992,0.8996295459201441,0.8669740343041729,0.6661903984558912,19,9,8,1,0.7989217883788221,0.825386418704971,0.6397515847415612,91.92
LOW,0.26067328653834715,0.2768810741989124,0.3176211940833738,0.21861692690470969,0.33387025556044825,0.03419272771876791,0.0,0.1034402720811447,0.06752336651269483,2,7,0,7,0.2768810741989124,0.3176211940833738,0.33387025556044825,0.0
MEDIUM,0.2877473474014685,0.21164590554130083,0.2040926563910791,0.3036271967155753,0.30287755378751074,0.5463799600864601,0.6289010358161771,0.6444688584347974,0.20072783454897136,12,9,6,3,0.21164590554130083,0.2040926563910791,0.30287755378751074,47.0
MEDIUM,0.2469275618081569,0.4062082468883432,0.23530804195869556,0.1183973612319506,0.10356454177426608,0.39233499817585893,0.5653457848099087,0.21138479051047096,0.05425284593909751,8,8,5,3,0.4062082468883432,0.23530804195869556,0.10356454177426608,38.25
MEDIUM,0.4491761487505866,0.3637051599079184,0.6300985128723097,0.49026647504917326,0.3341027484681841,0.4341541129319504,0.6434685124794653,0.0,0.24036502722135578,10,12,8,4,0.3637051599079184,0.6300985128723097,0.3341027484681841,33.56
MEDIUM,0.6257409675155219,0.6061702235235856,0.5255941434165171,0.8320461773196406,0.3005163332608891,0.4007255812833768,0.5353929655806259,0.18164113934701617,0.21580787032799048,6,6,3,3,0.6061702235235856,0.5255941434165171,0.3005163332608891,56.6
MEDIUM,0.6012969099065331,0.6883687552427712,0.6420216493471854,0.6113905481121555,0.4485717561169267,0.5357306819017837,0.763511864541521,0.0008430531041307116,0.38727476278022555,10,7,5,2,0.6883687552427712,0.6420216493471854,0.4485717561169267,52.05
LOW,0.045151466493900144,0.0,0.03610643926161399,0.15999386859453013,0.08523446866275541,0.20894849493641518,0.2634937355265901,0.18601938135090226,0.0682418867514033,3,9,2,7,0.0,0.03610643926161399,0.08523446866275541,2.5
HIGH,0.6454472290432626,0.6401631854380906,0.6250825811047779,0.5888340305225643,0.4377528893635464,0.7534771544871578,0.9124212870316261,0.43002714209133314,0.6000947692495776,15,7,6,1,0.6401631854380906,0.6250825811047779,0.4377528893635464,71.44
HIGH,0.862583492142126,0.9466231244089538,0.9390727489836503,0.7786323903594257,0.6563083614896338,0.7812179468897501,1.0,0.46036425757172134,0.4457254768770289,15,9,9,0,0.9466231244089538,0.9390727489836503,0.6563083614896338,83.29
MEDIUM,0.5396981153748973,0.48430373467231713,0.5169298429887578,0.47983217627730335,0.49264003083331476,0.2916281548495819,0.42109195621989065,0.0684799888701385,0.1263849167180991,9,9,4,5,0.48430373467231713,0.5169298429887578,0.49264003083331476,38.18
MEDIUM,0.4222545427090561,0.616438495320215,0.3980692135099372,0.37718185207407706,0.2934772078486325,0.5134785491225863,0.6294926160323382,0.4526466442005422,0.22626825331537465,9,7,4,3,0.616438495320215,0.3980692135099372,0.2934772078486325,44.57
HIGH,0.8807951518633476,0.8482411827252919,0.8527756980332151,0.8552682235607378,0.6085056062700808,0.8096052814961296,0.9347807815621825,0.5569616392683203,0.6867224235257805,17,9,8,1,0.8482411827252919,0.8527756980332151,0.6085056062700808,85.14
LOW,0.18379578122586437,0.08437568119754357,0.2654809430894309,0.12568950535280732,0.2155071244414325,0.05118624738696143,0.0,0.06313374887592337,0.19279748805888378,2,8,0,8,0.08437568119754357,0.2654809430894309,0.2155071244414325,0.0
